Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering
0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,,5,7,12,6,68,74,1,1,1,670.839893,0.000173,0.000004,0.000031,0,9137,4,27,0.159091
0x0f8aa39a58adcc3df98d826ac798ab837cc0833c,0x0f8aa39a58adcc3df98d826ac798ab837cc0833c,,5,11,16,132,543,675,3,0.666667,0.805556,15.563524,0.000151,0.000014,0.000036,0,9421,4,6,0.115385
0xc1ea855ad8b84e3e2e218f40dc759a38eee80992,0xc1ea855ad8b84e3e2e218f40dc759a38eee80992,,0,5,5,0,665,665,1,1,1,0,0,0,0.000028,5,10789,12,37,0
0x8be19c1d6bba5bb728dcfa4a00f779bfb94d0324,0x8be19c1d6bba5bb728dcfa4a00f779bfb94d0324,,2,18,20,2,364,366,1,1,1,282.238676,0.000124,0.00001,0.000028,0,9191,4,126,0.026316
0x4334499ff9d41351adaec0ed05252f4a07ea5cc1,0x4334499ff9d41351adaec0ed05252f4a07ea5cc1,,0,8,8,0,77,77,7,0.280626,0.299233,0,0,0.000009,0.000028,0,10790,7,105,0.214286
0x701d977d6c8bb30420af7078df913717ededa905,0x701d977d6c8bb30420af7078df913717ededa905,,1,3,4,3,11,14,7,0.280604,0.299114,22.854416,0.000011,0.000005,0.000028,0,10613,7,130,0.25
0x9ba6baa919bac9acd901df3bfde848fe006d3cae,0x9ba6baa919bac9acd901df3bfde848fe006d3cae,,2,9,11,2,14,16,1,1,1,987.308611,0.000026,0.000001,0.000034,0,814,4,67,0.009091
0x09842b1a6824ed8c529b6a80cf12bee1815371df,0x09842b1a6824ed8c529b6a80cf12bee1815371df,,3,13,16,5,53,58,11,0.132496,0.135264,16609.165601,0.000018,0.000008,0.000036,0,10613,4,12,0.057143
0xab47c81540ba4fe61ee916a0cabc8a16b41dfedd,0xab47c81540ba4fe61ee916a0cabc8a16b41dfedd,,1,13,14,1,1166,1167,9,0.179245,0.281168,2.666667,0,0.000006,0.00003,0,8820,22,38,0.057692
0xfcfd79309b3510bf7f884d8177382b27693533d1,0xfcfd79309b3510bf7f884d8177382b27693533d1,,0,16,16,0,1355,1355,2,0.7,0.785714,0,0,0.000004,0.000028,0,10791,7,72,0.016667
0x9426c84f79f8638acca04082dc23651f61830783,0x9426c84f79f8638acca04082dc23651f61830783,,3,71,74,8,259,267,2,0.8625,0.92029,15639.39205,0.000018,0.00005,0.000032,0,10383,4,17,0.012177
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,"Kraken Exchange ",,1,932,933,2,4422,4424,7,0.239071,0.283653,1389614.683559,0.000016,0.00351,0.000031,0,10613,4,154,0.000597
0x3f6fda73bd15a8c410aeb84c893888bde4877f9f,0x3f6fda73bd15a8c410aeb84c893888bde4877f9f,,0,10,10,0,203,203,1,1,1,0,0,0.000006,0.000028,0,10792,22,38,0
0xb0354be8edd26d154dcf10be3c47c88ee6150ddb,0xb0354be8edd26d154dcf10be3c47c88ee6150ddb,,6,19,25,6,153,159,4,0.539326,0.652778,435.174353,0.000048,0.000008,0.000033,0,746,4,16,0.100791
0xe3a2b76b10da363541e8530d8356bde0efe6f087,0xe3a2b76b10da363541e8530d8356bde0efe6f087,,1,4,5,2,13,15,1,1,1,0.560063,0.003081,0.000001,0.000028,0,5565,22,38,0
0xf94571dbdff33446dabd17040cd6236b0d2c2545,0xf94571dbdff33446dabd17040cd6236b0d2c2545,,2,24,26,2,109,111,1,1,1,649.598608,0.000031,0.000014,0.000031,0,9933,4,17,0.029231
0xec31176d4df0509115abc8065a8a3f8275aaff2b,0xec31176d4df0509115abc8065a8a3f8275aaff2b,,1,1,2,3,1,4,1,1,1,0.5,0.000001,0.000001,0.000028,0,10649,4,50,0
0x4ce15b37851a4448a28899062906a02e51dee267,0x4ce15b37851a4448a28899062906a02e51dee267,,2,5,7,2,749,751,1,1,1,41.425355,0.000016,0.000004,0.00004,0,10008,22,50,0.047619
0xb56886cf3c89b12cf775b7e43b01963694fdabce,0xb56886cf3c89b12cf775b7e43b01963694fdabce,,1,4,5,1,10,11,1,1,1,0.025609,0.000011,0.000004,0.000028,0,1013,4,61,0.15
0x24802cf659a5974b00989575b23532ab696f2df8,0x24802cf659a5974b00989575b23532ab696f2df8,,0,7,7,0,35,35,1,1,1,0,0,0.000006,0.000028,0,10793,4,106,0
0xd78c8e543dce46a07f9c6f5b4652d2d90614ca18,0xd78c8e543dce46a07f9c6f5b4652d2d90614ca18,,2,6,8,2,47,49,1,1,1,21.411624,0.000007,0.000003,0.000032,0,8635,4,4,0.017857
0xf027433bc8d0ec87f1d970b2b6fd5f8a9d237464,0xf027433bc8d0ec87f1d970b2b6fd5f8a9d237464,,6,29,35,13,179,192,1,1,1,4076.541638,0.000061,0.000015,0.000031,0,10360,4,24,0.036975
0xc7a024df387621e7065a549fd643367b85c8d2aa,0xc7a024df387621e7065a549fd643367b85c8d2aa,,1,13,14,2,838,840,1,1,1,0.665921,0.000121,0.000004,0.000028,0,9224,22,38,0.038462
0x83bb781a2a2ca1fec0350f178c911848811cc440,0x83bb781a2a2ca1fec0350f178c911848811cc440,,4,12,16,10,146,156,8,0.219201,0.227526,2921.699816,0.000151,0.000007,0.000032,0,10613,22,50,0.104167
0x04b7dbd17a817d22ebd9b35a9a210d8e6e59a7ce,0x04b7dbd17a817d22ebd9b35a9a210d8e6e59a7ce,,0,21,21,0,167,167,1,1,1,0,0,0.000013,0.000028,0,10794,4,119,0
0x0fb32ae17fe309df68dfdd63485191bfc83c16c7,0x0fb32ae17fe309df68dfdd63485191bfc83c16c7,,1,5,6,1,210,211,1,1,1,0.044562,0.000015,0.000002,0.000028,0,10507,22,38,0
0xc734d8d26a3ae1ca436de155c55f06f11bf4a962,0xc734d8d26a3ae1ca436de155c55f06f11bf4a962,,2,12,14,4,64,68,1,1,1,936.577402,0.000031,0.000004,0.000031,0,10366,4,108,0.021978
0xdae04acd66db0da5dd4ef78e7edc1600280f0965,0xdae04acd66db0da5dd4ef78e7edc1600280f0965,,0,5,5,0,6434,6434,1,1,1,0,0,0.000002,0.000028,0,10795,17,95,0
0x67e5ab5b573f01030a1076dda7a79ef0f31a1bfa,0x67e5ab5b573f01030a1076dda7a79ef0f31a1bfa,,6,24,30,7,69,76,8,0.219272,0.228032,16022.242662,0.000173,0.000041,0.000034,0,10613,4,116,0.08046
0x3b6c3a56f2a8ccb75049dbd98b5be146bf3ca1c8,0x3b6c3a56f2a8ccb75049dbd98b5be146bf3ca1c8,,1,10,11,1,35,36,1,1,1,539.866217,0.000016,0.000005,0.000031,0,9602,4,51,0.009091
0x74383b4aafd78d0458917b54c0a1ef278d938d6a,0x74383b4aafd78d0458917b54c0a1ef278d938d6a,,0,7,7,0,477,477,1,1,1,0,0,0.000002,0.000028,0,10796,22,38,0
0x9155e2c7db48d01d9dc419d1f18a088ded25c009,0x9155e2c7db48d01d9dc419d1f18a088ded25c009,,0,5,5,0,30,30,1,1,1,0,0,0.000004,0.000028,0,10797,22,38,0
0x453646b0ad86697f3bfbe61f086f10fbf9954c72,0x453646b0ad86697f3bfbe61f086f10fbf9954c72,,1,8,9,1,1093,1094,1,1,1,0.129615,0.000015,0.000002,0.000028,0,10587,22,38,0
0x2f261a227480b7d1802433d05a92a27bab645032,0x2f261a227480b7d1802433d05a92a27bab645032,,1,8,9,38,3980,4018,1,1,1,0.004301,0.000121,0.000005,0.000028,0,9428,22,38,0.097222
0xbae25a69a6eb7341ee834be7635e247e22a1e57a,0xbae25a69a6eb7341ee834be7635e247e22a1e57a,,1,12,13,1,790,791,5,0.33871,0.413492,22.666667,0,0.000005,0.00003,0,10397,22,38,0.134615
0x247824cca63f26831bc60b409cb9337d5b8e495e,0x247824cca63f26831bc60b409cb9337d5b8e495e,,0,35,35,0,763,763,7,0.280736,0.299934,0,0,0.000074,0.000028,0,10798,7,44,0.028571
0x8e2c60afc591fbb053b81530b0941722be522965,0x8e2c60afc591fbb053b81530b0941722be522965,,6,9,15,62,98,160,1,1,1,2.480908,0.012333,0.000007,0.000029,0,1190,22,48,0.019048
0x738175db2c999581f29163e6d4d3516ad4af8834,0x738175db2c999581f29163e6d4d3516ad4af8834,,2,17,19,8,223,231,1,1,1,18.300987,0.000003,0.00001,0.000028,0,4153,4,85,0.011696
0x04858a72f3437de1874ac74ba59ac3e8046da6ba,0x04858a72f3437de1874ac74ba59ac3e8046da6ba,,0,8,8,0,30,30,7,0.280614,0.299155,0,0,0.000007,0.000028,0,10799,7,135,0.285714
0xe04a708d2e197ac2fb8596792b79f93efd818ab9,0xe04a708d2e197ac2fb8596792b79f93efd818ab9,,3,14,17,11,80,91,1,1,1,191.242637,0.000138,0.000013,0.000031,0,9385,4,128,0.066176
0x8df252da894db4ab205c1b4b8769eec0522f49af,0x8df252da894db4ab205c1b4b8769eec0522f49af,,6,32,38,25,205,230,1,1,1,5716.395697,0.000041,0.00001,0.000037,0,518,4,81,0.02845
0x77fa549b3eaa7e18718235b376be4eb130fa54ec,0x77fa549b3eaa7e18718235b376be4eb130fa54ec,,1,9,10,1,18,19,1,1,1,5.022472,0,0.000005,0.000029,0,10367,24,79,0.044444
0x7eb0fd6a30d1ff304b8011a6b13673e1f40dfbbc,0x7eb0fd6a30d1ff304b8011a6b13673e1f40dfbbc,,2,17,19,7,296,303,1,1,1,1891.104763,0.00004,0.000006,0.000036,0,8619,4,51,0.008772
0x35008b61ebfaa083c5d4b33ed500d1ca18ddf5f4,0x35008b61ebfaa083c5d4b33ed500d1ca18ddf5f4,,2,3,5,3,65,68,1,1,1,35.94312,0.000031,0.000001,0.000031,0,9677,22,38,0.05
0x9704ff9b0a1d53bfe8ef1990c2e5de95c4afb1ad,0x9704ff9b0a1d53bfe8ef1990c2e5de95c4afb1ad,,1,3,4,1,34,35,1,1,1,0.025609,0.000011,0.000005,0.000028,0,1004,4,18,0.166667
0x1d5c30676ca03adae00257568b830c8d424a1e53,0x1d5c30676ca03adae00257568b830c8d424a1e53,,0,16,16,0,2138,2138,1,1,1,0,0,0.000005,0.000028,0,10800,22,38,0
0x95b3ba4a9a87b0582a823be0a89378222fbb4f39,0x95b3ba4a9a87b0582a823be0a89378222fbb4f39,,5,7,12,67,732,799,2,0.666667,0.75,6018.19697,0.000493,0,0.000028,0,9426,4,40,0.007576
0x78d8e8807f652b54afe33b7645a26c5ffae5291c,0x78d8e8807f652b54afe33b7645a26c5ffae5291c,,1,24,25,1,153,154,4,0.462963,0.638333,32.734441,0,0.000015,0.00003,0,9158,4,9,0.019928
0xbd77c784614e95bff7c1511aa8f4c46a2d19f134,0xbd77c784614e95bff7c1511aa8f4c46a2d19f134,,6,4,10,24,16,40,1,1,1,1.998137,0.006205,0.000001,0.000028,0,7593,27,154,0
0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,,8,28,36,14,253,267,8,0.219433,0.228616,73320.089813,0.000198,0.000013,0.000043,0,10613,4,142,0.07041
0x45bba6baea9d8b22c26e521ee4a9ac650372a08b,0x45bba6baea9d8b22c26e521ee4a9ac650372a08b,,1,5,6,1,382,383,1,1,1,304.066794,0.000011,0,0.000034,0,611,18,69,0
0x67c0fc4b0490ab7e76c08c2bbd30fac0059bbc7a,0x67c0fc4b0490ab7e76c08c2bbd30fac0059bbc7a,,6,28,34,14,160,174,1,1,1,3996.191028,0.000065,0.000021,0.000039,0,698,4,93,0.022282
0xf5d8ba26df01ff031ec0c91a839fbdbbe324d109,0xf5d8ba26df01ff031ec0c91a839fbdbbe324d109,,1,25,26,3,100,103,2,0.815789,0.887097,10,0,0.000032,0.000029,0,9701,4,148,0.023333
0x137d9174d3bd00f2153dcc0fe7af712d3876a71e,0x137d9174d3bd00f2153dcc0fe7af712d3876a71e,,2,9,11,2,964,966,7,0.204545,0.297249,39,0,0.000002,0.000032,0,8818,22,38,0.155556
0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,,0,16,16,0,1232,1232,3,0.647059,0.787879,0,0,0.000006,0.000028,0,10801,22,38,0.054167
0xd3510c84611435568c705c3738a156651f3a87d3,0xd3510c84611435568c705c3738a156651f3a87d3,,0,15,15,0,421,421,7,0.280657,0.299428,0,0,0.000025,0.000028,0,10802,7,85,0.066667
0x6283d85c12d3de12fe51102718d1c25c365e9dbf,0x6283d85c12d3de12fe51102718d1c25c365e9dbf,,1,5,6,1,245,246,1,1,1,0,0.000016,0.000008,0.000031,0,10041,7,64,0.166667
0xd3ac53ba91f2eafd059cada02a6b9c641bb5cc9a,0xd3ac53ba91f2eafd059cada02a6b9c641bb5cc9a,,5,13,18,18,22,40,2,0.842105,0.90625,5665.337448,0.000031,0.000004,0.000045,0,1260,24,28,0.040441
0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,,2,17,19,2,28,30,8,0.219249,0.227887,3266.216049,0.000016,0.000021,0.000032,0,10613,7,26,0.078947
0x181995215652520c4a5e762c62bad1d8a8f16332,0x181995215652520c4a5e762c62bad1d8a8f16332,,3,5,8,8,8,16,1,1,1,120.686273,0.003112,0.00001,0.000031,0,6756,27,30,0.142857
0xfd26f25d6588b752a90e600aff038a654d64a42c,0xfd26f25d6588b752a90e600aff038a654d64a42c,,3,11,14,4,62,66,1,1,1,2781.226941,0.000047,0.000005,0.000031,0,10092,4,27,0.032967
0x08797952462b82db639ddbfdef2ab1718ffa7676,0x08797952462b82db639ddbfdef2ab1718ffa7676,,0,8,8,0,228,228,1,1,1,0,0,0.000004,0.000028,0,10803,22,38,0
0x7903259ad9ff4f4f22bef350ab794e8193686e7b,0x7903259ad9ff4f4f22bef350ab794e8193686e7b,,0,3,3,0,30,30,1,1,1,0,0,0.000001,0.000028,0,10804,22,38,0
0x51c3016d6699480ec6becdf2155079c27ebae040,0x51c3016d6699480ec6becdf2155079c27ebae040,,0,10,10,0,106,106,1,1,1,0,0,0.000003,0.000028,0,10805,22,15,0
0x86c45c9bdc1448146f5e77d323222acaef769eb3,0x86c45c9bdc1448146f5e77d323222acaef769eb3,,1,9,10,3,673,676,2,0.833333,0.9,3,0,0.000003,0.000037,0,10806,22,38,0
0xdc6d991a6f18471418e28c9249d69f385333f4ac,0xdc6d991a6f18471418e28c9249d69f385333f4ac,,5,12,17,360,1224,1584,3,0.666667,0.805556,13.331813,0.000016,0.000013,0.000036,0,9421,4,6,0.0375
0x4a2f4d00b9e774bba92bd510b40e70235d1e2677,0x4a2f4d00b9e774bba92bd510b40e70235d1e2677,,0,5,5,0,14,14,1,1,1,0,0,0.000005,0.000028,0,10807,4,97,0
0x4ef377462b03b650d52140c482394a6703d0d338,0x4ef377462b03b650d52140c482394a6703d0d338,,6,23,29,61,1004,1065,1,1,1,234.028166,0.000092,0.000048,0.000031,0,10401,7,114,0.158867
0x51f1164b50f65fdf7d3fd7fb518305dba6c4a1c4,0x51f1164b50f65fdf7d3fd7fb518305dba6c4a1c4,,1,4,5,2,170,172,1,1,1,0.008974,0.000121,0.000002,0.000028,0,9260,4,84,0.1
0x3bc566525b4016e84e63211d590bfbf65c23212e,0x3bc566525b4016e84e63211d590bfbf65c23212e,,0,7,7,0,283,283,1,1,1,0,0,0.000001,0.000028,0,10808,22,30,0
0x31a0354dc1cb8cf8196f416804bc2a5a2b1d08a1,0x31a0354dc1cb8cf8196f416804bc2a5a2b1d08a1,,2,16,18,4,47,51,1,1,1,197.98156,0.000031,0.000017,0.000031,0,9960,7,57,0.088235
0xa277c67ca954582d6da335b567acd73b02eba6d6,0xa277c67ca954582d6da335b567acd73b02eba6d6,,6,25,31,10,124,134,8,0.219418,0.228603,6426.423813,0.000074,0.000014,0.000031,0,10613,4,53,0.104301
0x51bff6f116cd1d9bffb0248a669bbd86635d92f8,0x51bff6f116cd1d9bffb0248a669bbd86635d92f8,,2,19,21,4,158,162,1,1,1,759.629288,0.000001,0.000012,0.000051,0,9585,4,95,0
0x7494eb2916cad8649f4f91eb1db6e20be605dad6,0x7494eb2916cad8649f4f91eb1db6e20be605dad6,,5,24,29,6,94,100,8,0.219287,0.228026,4258.010639,0.000061,0.000014,0.000032,0,10613,4,15,0.071429
0xae66b50c491e954904e1188e282a2180b44ecbe5,0xae66b50c491e954904e1188e282a2180b44ecbe5,,5,11,16,31,116,147,1,1,1,359.008446,0.000159,0.000013,0.000032,0,768,4,82,0.0625
0x0094378b691db9b4d6074870460ca466270b3cbe,0x0094378b691db9b4d6074870460ca466270b3cbe,,1,8,9,1,39,40,1,1,1,298.623329,0.000025,0.000009,0.000036,0,8650,4,130,0.027778
0xe533611c8cf37a8ef5ba1d329f58edb5228c9017,0xe533611c8cf37a8ef5ba1d329f58edb5228c9017,,1,10,11,2,200,202,9,0.179828,0.184458,12837.877449,0,0.00001,0.000032,0,10613,3,118,0.081818
0x8568870df0c68b17c9f93df2d6eae0cbb3735a60,0x8568870df0c68b17c9f93df2d6eae0cbb3735a60,,0,3,3,0,11,11,1,1,1,0,0,0.000003,0.000028,0,10809,4,50,0
0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,,0,11,11,0,65,65,1,1,1,0,0,0.000017,0.000028,0,10810,4,131,0
0xf3e36ad56aa85abdacc18c02d19509ae4f7d5899,0xf3e36ad56aa85abdacc18c02d19509ae4f7d5899,,11,113,124,157,6522,6679,8,0.221614,0.233641,115733.912992,0.000001,0.000132,0.000052,0,10613,24,120,0.037585
0x918453d249a22b6a8535c81e21f7530cd6ab59f1,0x918453d249a22b6a8535c81e21f7530cd6ab59f1,,3,22,25,12,695,707,1,1,1,85.197752,0.000019,0.000011,0.000028,0,1220,4,19,0.03
0xe264886feb92e9c6a92fa196dfdc09d330b66c17,0xe264886feb92e9c6a92fa196dfdc09d330b66c17,,2,8,10,2,23,25,1,1,1,10.151207,0.000022,0.000006,0.000028,0,9514,4,73,0.066667
0xb2242f32aa8751d1a754e5ccd8eee904cd21c915,0xb2242f32aa8751d1a754e5ccd8eee904cd21c915,,0,5,5,0,813,813,1,1,1,0,0,0,0.000028,0,10811,37,46,0
0x14e56cf9e6257475f9b6310adc98865fc24d6504,0x14e56cf9e6257475f9b6310adc98865fc24d6504,,8,32,40,14,159,173,4,0.585366,0.739583,3925.063507,0.000157,0.000027,0.000043,0,746,4,16,0.071835
0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,Mining,,1,634,635,2,18137,18139,7,0.232901,0.260159,125607.907345,0,0.010689,0.00004,0,10613,27,29,0.000135
0xd62bca5d745a4b574cb6dd844fccbd82c3e857c9,0xd62bca5d745a4b574cb6dd844fccbd82c3e857c9,,4,9,13,12,94,106,1,1,1,296.698465,0.000031,0.000005,0.000041,0,1291,10,28,0.128205
0x33cd051be5004929d750f4e9a5bb741caf3aa76e,0x33cd051be5004929d750f4e9a5bb741caf3aa76e,,2,5,7,3,79,82,1,1,1,64.962871,0.000031,0.000002,0.000031,0,10070,4,89,0.02381
0x7cf20a1bb4cae92df714eaf760814860ed5f785f,0x7cf20a1bb4cae92df714eaf760814860ed5f785f,,5,19,24,6,38,44,3,0.505051,0.61,524.768287,0.000154,0.000024,0.000033,0,9158,10,9,0.134387
0x49c97bbe8b5f7717e3ac6514a555f82cf7bffc56,0x49c97bbe8b5f7717e3ac6514a555f82cf7bffc56,,0,2,2,0,77,77,1,1,1,0,0,0,0.000028,0,10812,4,138,0
0x14e0c25b35a0fe5c62bb8eb0c8064e6fae290f8e,0x14e0c25b35a0fe5c62bb8eb0c8064e6fae290f8e,,0,6,6,0,194,194,1,1,1,0,0,0.000002,0.000028,0,10813,22,38,0
0x1fa4823613fb2424cbdab225fc1eefe3bd293c84,0x1fa4823613fb2424cbdab225fc1eefe3bd293c84,,5,14,19,8,32,40,2,0.7,0.785714,2112.707891,0.000163,0.000009,0.00004,0,8682,4,81,0.088235
0x1df4c50410e20c2210b60b95cd845672cbd437a7,0x1df4c50410e20c2210b60b95cd845672cbd437a7,,0,10,10,0,1362,1362,1,1,1,0,0,0.000003,0.000028,0,10814,22,38,0
0xcf41cd6c06bb1e78e6d0dec4c696b9a483d41561,0xcf41cd6c06bb1e78e6d0dec4c696b9a483d41561,,4,17,21,10,234,244,1,1,1,1601.803401,0.000167,0.000008,0.000031,0,9162,4,9,0.045238
0x2fbc3ef1906d098cbb34fca099095f9788570327,0x2fbc3ef1906d098cbb34fca099095f9788570327,,1,34,35,1,49,50,1,1,1,1.333333,0.000011,0.000022,0.000028,0,402,24,140,0.027731
0x4fa075accdbdd6bebbd71e6d352f505c5befa8f1,0x4fa075accdbdd6bebbd71e6d352f505c5befa8f1,,3,9,12,4,66,70,2,0.714286,0.8,1510.691968,0.000046,0.000004,0.000031,0,10089,2,101,0.121212
0xc0043dadb1c8ea99e0b212bace882f5741983107,0xc0043dadb1c8ea99e0b212bace882f5741983107,,3,7,10,10,675,685,1,1,1,0.492173,0.000142,0.000002,0.000028,0,9341,22,38,0.044444
0xd66d4b029eb9b14aa6d0f6d739ac00e634f336fc,0xd66d4b029eb9b14aa6d0f6d739ac00e634f336fc,,1,4,5,1,52,53,1,1,1,0,0,0.000001,0.000032,0,10815,22,38,0.2
0x2a16a37f09a0d59094820364afcc3fab63c83105,0x2a16a37f09a0d59094820364afcc3fab63c83105,,3,12,15,7,102,109,1,1,1,371.941408,0.000042,0.000014,0.000031,0,10168,4,45,0.038095
0x97ca6ae239e5476b546fc873002bf117cc52f6df,0x97ca6ae239e5476b546fc873002bf117cc52f6df,,4,9,13,27,526,553,1,1,1,85.119146,0.000153,0.000006,0.000031,0,9395,4,80,0.083333
0xf096e0d009dd024e5cff8075a7418b5712f0cc7d,0xf096e0d009dd024e5cff8075a7418b5712f0cc7d,,0,9,9,0,45,45,1,1,1,0,0,0.000007,0.000028,0,10816,4,77,0
0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,,0,81,81,0,378,378,8,0.22526,0.236938,0,0,0.001894,0.000028,0,10818,27,29,0
0xc5b373618d4d01a38f822f56ca6d2ff5080cc4f2,0xc5b373618d4d01a38f822f56ca6d2ff5080cc4f2,,1,3,4,1,1240,1241,1,1,1,0,0,0.000001,0.000032,0,10618,22,38,0.416667
0xc0220349d63349162ef27a9c68cff0e8f8a5fa46,0xc0220349d63349162ef27a9c68cff0e8f8a5fa46,,3,11,14,8,51,59,8,0.219223,0.227649,2938.899322,0.000033,0.000004,0.000031,0,10613,4,126,0.038462
0x291f50e16f1372afdf14d0ac887ec11b09020fa8,0x291f50e16f1372afdf14d0ac887ec11b09020fa8,,0,6,6,0,13,13,7,0.280614,0.299155,0,0,0.000003,0.000028,0,10819,7,135,0.3
0xcfb586d08633fc36953be8083b63a7d96d50265b,0xcfb586d08633fc36953be8083b63a7d96d50265b,,1,11,12,1,611,612,1,1,1,22,0,0.000013,0.00003,0,1181,22,38,0.068182
0x8f2d17c4bae90adebbdb9b4d48ea2a7eb172e53d,0x8f2d17c4bae90adebbdb9b4d48ea2a7eb172e53d,,6,11,17,14,26,40,11,0.132485,0.135097,12957.259706,0.000151,0.000003,0.000042,0,10613,4,142,0.148352
0xa12431d0b9db640034b0cdfceef9cce161e62be4,0xa12431d0b9db640034b0cdfceef9cce161e62be4,,3,552,555,23,10447,10470,7,0.31216,0.331066,454510.519716,0,0.000498,0.00003,0,10613,24,129,0.010993
0xb0995430e1c35e8ee5a5e9c1a3e591717a36b490,0xb0995430e1c35e8ee5a5e9c1a3e591717a36b490,,3,11,14,8,17,25,1,1,1,45.921328,0.00351,0.000015,0.000028,0,1546,4,85,0.054945
0xedace1e651ba0d2eb674cb6540d1c0efbbe4c59c,0xedace1e651ba0d2eb674cb6540d1c0efbbe4c59c,,2,6,8,2,186,188,1,1,1,143.370236,0.000017,0.000004,0.000032,0,774,22,82,0.017857
0x53dddbc27e1d909487e291120e779a4c43b8b557,0x53dddbc27e1d909487e291120e779a4c43b8b557,,3,8,11,3,33,36,1,1,1,100.565707,0.000046,0.000006,0.000031,0,9830,4,16,0.1
0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,,3,6,9,4,13,17,1,1,1,24.435201,0.000031,0.000005,0.000034,0,4093,4,61,0.111111
0x41308f0538d32dae052e3524c82f47eae2e560f1,0x41308f0538d32dae052e3524c82f47eae2e560f1,,5,15,20,9,2263,2272,1,1,1,494.11025,0.000056,0.000005,0.000035,0,912,22,38,0.015789
0xfdcb58706e7c9041ae0d36eb8b049517cb173e1e,0xfdcb58706e7c9041ae0d36eb8b049517cb173e1e,,0,11,11,0,16,16,7,0.280644,0.29935,0,0,0.000016,0.000028,0,10820,7,85,0.218182
0x82e4d78c6c62d461251fa5a1d4deb9f0fe378e30,0x82e4d78c6c62d461251fa5a1d4deb9f0fe378e30,,6,25,31,8,89,97,1,1,1,550.663912,0.000293,0.000025,0.000031,0,9272,4,104,0.094624
0x5c87915f26b5414e9748300caa7a67f5f0c1b989,0x5c87915f26b5414e9748300caa7a67f5f0c1b989,,6,31,37,121,1246,1367,2,0.888889,0.9375,1062.646249,0.000064,0.000031,0.000031,0,1230,4,121,0.061562
0xc35a5fec6be6957899e15559be252db882220b37,0xc35a5fec6be6957899e15559be252db882220b37,,3,19,22,4,1718,1722,5,0.44086,0.561789,296.068319,0,0.00001,0.000033,0,1183,22,38,0.163158
0x22bd097295b9d0cb596912b99176a4d185f2c87b,0x22bd097295b9d0cb596912b99176a4d185f2c87b,,6,12,18,138,1332,1470,7,0.280622,0.299231,61890.047688,0.000253,0.000024,0.00003,0,10613,7,75,0.20915
0xc6ddf90790b433743bd050c1d1d45f673a3413f4,0xc6ddf90790b433743bd050c1d1d45f673a3413f4,,5,19,24,7,88,95,1,1,1,889.401096,0.000151,0.000014,0.000035,0,8993,4,15,0.081522
0xefe24b39eea70c053de24f6ab04d83980ef7d36c,0xefe24b39eea70c053de24f6ab04d83980ef7d36c,,2,5,7,2,16,18,7,0.28061,0.29912,110311.218533,0.000013,0.000005,0.000035,0,10613,7,135,0.166667
0xa039e75e6fe66bd022a8c74f261338563a76fe27,0xa039e75e6fe66bd022a8c74f261338563a76fe27,,14,26,40,266,461,727,7,0.280665,0.299503,212216.26906,0.00047,0.00005,0.000037,0,10613,7,104,0.200641
0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,,2,26,28,332,377,709,8,0.193336,0.209113,1396.5,0.000013,0.00003,0.000028,0,10613,7,70,0.05698
0x7252921bd62996de2fc352710aea0295a4143218,0x7252921bd62996de2fc352710aea0295a4143218,,0,5,5,0,10,10,1,1,1,0,0,0.000006,0.000028,0,10821,4,52,0
0x123f1884d2fa10c6a955ae60f1c5e1ae826d5063,0x123f1884d2fa10c6a955ae60f1c5e1ae826d5063,,3,15,18,3,97,100,1,1,1,2845.143225,0.000139,0.000009,0.000028,0,1241,4,46,0.042484
0xebaffbdc8c854f0aab0e7567d38541578ff3c047,0xebaffbdc8c854f0aab0e7567d38541578ff3c047,,4,11,15,60,287,347,1,1,1,713.78793,0.000042,0.000006,0.000038,0,919,4,77,0.07619
0x4011f9d5eba0caef4672cfe1ee59006a3feb3442,0x4011f9d5eba0caef4672cfe1ee59006a3feb3442,,5,4,9,71,54,125,8,0.187214,0.197859,1.051839,0.015403,0,0.000028,0,10613,27,29,0
